"ID Line";"Libelle Line";"Libelle station";Longitude;Latitude;finish;"Commune nom";"Commune code Insee"
20;7;Jussieu;2.3549316718232247;48.846197890688764;1;"Paris 5ème";75105
20;7;"Place Monge";2.3521548685787703;48.842666384694624;1;"Paris 5ème";75105
20;7;"Censier - Daubenton";2.3516265726054986;48.84022624756566;1;"Paris 5ème";75105
20;7;"Les Gobelins";2.3524168018982743;48.835841621396156;1;"Paris 13ème";75113
20;7;"Place d'Italie";2.3555015914814845;48.83096571234431;1;"Paris 13ème";75113
20;7;Tolbiac;2.357318439213191;48.826136860805335;1;"Paris 13ème";75113
20;7;"Maison Blanche";2.3584129461559384;48.82214950512655;1;"Paris 13ème";75113
20;7;"Porte d'Italie";2.3595297331071685;48.819106595610265;1;"Paris 13ème";75113
20;7;"Porte de Choisy";2.3646785940494577;48.820055928199736;1;"Paris 13ème";75113
20;7;"Porte d'Ivry";2.3695112543194923;48.82148903461442;1;"Paris 13ème";75113
20;7;"Pierre et Marie Curie";2.3773629709859523;48.815877576797135;1;Ivry-sur-Seine;94041
20;7;"Mairie d'Ivry";2.3834980536358272;48.811210092444846;1;Ivry-sur-Seine;94041
21;7;"Maison Blanche";2.3584129461559384;48.82214950512655;1;"Paris 13ème";75113
21;7;"Le Kremlin-Bicêtre";2.3622716933808063;48.81028030718739;1;"Le Kremlin-Bicêtre";94043
21;7;"Villejuif Léo Lagrange";2.3639317476477344;48.804353179339806;1;Villejuif;94076
21;7;"Villejuif Paul Vaillant-Couturier";2.3681955838121027;48.796308220277844;1;Villejuif;94076
21;7;"Villejuif - Louis Aragon";2.3678390117696195;48.78753717005025;1;Villejuif;94076
22;7bis;"Louis Blanc";2.364424862493677;48.88120621087799;1;"Paris 10ème";75110
22;7bis;Jaurès;2.3714389599856065;48.883023912481356;1;"Paris 19ème";75119
22;7bis;Bolivar;2.374124871187541;48.880789662027055;1;"Paris 19ème";75119
22;7bis;"Buttes Chaumont";2.381569842088007;48.87849908745056;1;"Paris 19ème";75119
22;7bis;Botzaris;2.388900951315738;48.87953499032036;1;"Paris 19ème";75119
22;7bis;"Place des Fêtes";2.3931393703604957;48.876723661025224;1;"Paris 19ème";75119
22;7bis;Pré-Saint-Gervais;2.398580770693527;48.88015957971629;1;"Paris 19ème";75119
22;7bis;Danube;2.393228471227491;48.88194921397263;1;"Paris 19ème";75119
22;7bis;Botzaris;2.388900951315738;48.87953499032036;1;"Paris 19ème";75119
23;8;Balard;2.2783626618091994;48.836667893882776;1;"Paris 15ème";75115
